0.000000,-0.502655
0.001000,-0.502654
0.002000,-0.502653
0.003000,-0.502651
0.004000,-0.502648
0.005000,-0.502645
0.006000,-0.502641
0.007000,-0.502635
0.008000,-0.502629
0.009000,-0.502623
0.010000,-0.502615
0.011000,-0.502607
0.012000,-0.502598
0.013000,-0.502588
0.014000,-0.502577
0.015000,-0.502566
0.016000,-0.502553
0.017000,-0.502540
0.018000,-0.502526
0.019000,-0.502512
0.020000,-0.502496
0.021000,-0.502480
0.022000,-0.502463
0.023000,-0.502445
0.024000,-0.502426
0.025000,-0.502407
0.026000,-0.502387
0.027000,-0.502366
0.028000,-0.502344
0.029000,-0.502321
0.030000,-0.502298
0.031000,-0.502273
0.032000,-0.502248
0.033000,-0.502223
0.034000,-0.502196
0.035000,-0.502169
0.036000,-0.502141
0.037000,-0.502112
0.038000,-0.502082
0.039000,-0.502051
0.040000,-0.502020
0.041000,-0.501988
0.042000,-0.501955
0.043000,-0.501921
0.044000,-0.501887
0.045000,-0.501851
0.046000,-0.501815
0.047000,-0.501778
0.048000,-0.501741
0.049000,-0.501702
0.050000,-0.501663
0.051000,-0.501623
0.052000,-0.501582
0.053000,-0.501540
0.054000,-0.501498
0.055000,-0.501455
0.056000,-0.501411
0.057000,-0.501366
0.058000,-0.501320
0.059000,-0.501274
0.060000,-0.501227
0.061000,-0.501179
0.062000,-0.501130
0.063000,-0.501080
0.064000,-0.501030
0.065000,-0.500979
0.066000,-0.500927
0.067000,-0.500874
0.068000,-0.500821
0.069000,-0.500766
0.070000,-0.500711
0.071000,-0.500655
0.072000,-0.500599
0.073000,-0.500541
0.074000,-0.500483
0.075000,-0.500424
0.076000,-0.500364
0.077000,-0.500303
0.078000,-0.500242
0.079000,-0.500180
0.080000,-0.500117
0.081000,-0.500053
0.082000,-0.499989
0.083000,-0.499923
0.084000,-0.499857
0.085000,-0.499790
0.086000,-0.499722
0.087000,-0.499654
0.088000,-0.499584
0.089000,-0.499514
0.090000,-0.499443
0.091000,-0.499372
0.092000,-0.499299
0.093000,-0.499226
0.094000,-0.499152
0.095000,-0.499077
0.096000,-0.499002
0.097000,-0.498925
0.098000,-0.498848
0.099000,-0.498770
0.100000,-0.498691
0.101000,-0.498612
0.102000,-0.498531
0.103000,-0.498450
0.104000,-0.498368
0.105000,-0.498286
0.106000,-0.498202
0.107000,-0.498118
0.108000,-0.498033
0.109000,-0.497947
0.110000,-0.497860
0.111000,-0.497773
0.112000,-0.497685
0.113000,-0.497596
0.114000,-0.497506
0.115000,-0.497415
0.116000,-0.497324
0.117000,-0.497232
0.118000,-0.497139
0.119000,-0.497045
0.120000,-0.496951
0.121000,-0.496855
0.122000,-0.496759
0.123000,-0.496662
0.124000,-0.496565
0.125000,-0.496466
0.126000,-0.496367
0.127000,-0.496267
0.128000,-0.496166
0.129000,-0.496065
0.130000,-0.495962
0.131000,-0.495859
0.132000,-0.495756
0.133000,-0.495651
0.134000,-0.495545
0.135000,-0.495439
0.136000,-0.495332
0.137000,-0.495224
0.138000,-0.495115
0.139000,-0.495006
0.140000,-0.494896
0.141000,-0.494785
0.142000,-0.494673
0.143000,-0.494561
0.144000,-0.494448
0.145000,-0.494334
0.146000,-0.494219
0.147000,-0.494103
0.148000,-0.493987
0.149000,-0.493869
0.150000,-0.493751
0.151000,-0.493633
0.152000,-0.493513
0.153000,-0.493393
0.154000,-0.493272
0.155000,-0.493150
0.156000,-0.493027
0.157000,-0.492904
0.158000,-0.492780
0.159000,-0.492655
0.160000,-0.492529
0.161000,-0.492402
0.162000,-0.492275
0.163000,-0.492147
0.164000,-0.492018
0.165000,-0.491889
0.166000,-0.491758
0.167000,-0.491627
0.168000,-0.491495
0.169000,-0.491362
0.170000,-0.491229
0.171000,-0.491094
0.172000,-0.490959
0.173000,-0.490823
0.174000,-0.490687
0.175000,-0.490549
0.176000,-0.490411
0.177000,-0.490272
0.178000,-0.490133
0.179000,-0.489992
0.180000,-0.489851
0.181000,-0.489709
0.182000,-0.489566
0.183000,-0.489422
0.184000,-0.489278
0.185000,-0.489133
0.186000,-0.488987
0.187000,-0.488840
0.188000,-0.488693
0.189000,-0.488544
0.190000,-0.488395
0.191000,-0.488246
0.192000,-0.488095
0.193000,-0.487944
0.194000,-0.487792
0.195000,-0.487639
0.196000,-0.487485
0.197000,-0.487331
0.198000,-0.487176
0.199000,-0.487020
0.200000,-0.486863
0.201000,-0.486706
0.202000,-0.486547
0.203000,-0.486388
0.204000,-0.486229
0.205000,-0.486068
0.206000,-0.485907
0.207000,-0.485745
0.208000,-0.485582
0.209000,-0.485418
0.210000,-0.485254
0.211000,-0.485089
0.212000,-0.484923
0.213000,-0.484756
0.214000,-0.484589
0.215000,-0.484421
0.216000,-0.484251
0.217000,-0.484082
0.218000,-0.483911
0.219000,-0.483740
0.220000,-0.483568
0.221000,-0.483395
0.222000,-0.483221
0.223000,-0.483047
0.224000,-0.482872
0.225000,-0.482696
0.226000,-0.482520
0.227000,-0.482342
0.228000,-0.482164
0.229000,-0.481985
0.230000,-0.481806
0.231000,-0.481625
0.232000,-0.481444
0.233000,-0.481262
0.234000,-0.481079
0.235000,-0.480896
0.236000,-0.480712
0.237000,-0.480527
0.238000,-0.480341
0.239000,-0.480154
0.240000,-0.479968
0.241000,-0.479779
0.242000,-0.479591
0.243000,-0.479401
0.244000,-0.479211
0.245000,-0.479020
0.246000,-0.478828
0.247000,-0.478635
0.248000,-0.478442
0.249000,-0.478248
0.250000,-0.478053
0.251000,-0.477858
0.252000,-0.477661
0.253000,-0.477464
0.254000,-0.477266
0.255000,-0.477068
0.256000,-0.476868
0.257000,-0.476669
0.258000,-0.476468
0.259000,-0.476266
0.260000,-0.476064
0.261000,-0.475861
0.262000,-0.475657
0.263000,-0.475452
0.264000,-0.475247
0.265000,-0.475040
0.266000,-0.474834
0.267000,-0.474626
0.268000,-0.474418
0.269000,-0.474209
0.270000,-0.473999
0.271000,-0.473788
0.272000,-0.473577
0.273000,-0.473365
0.274000,-0.473152
0.275000,-0.472939
0.276000,-0.472724
0.277000,-0.472509
0.278000,-0.472293
0.279000,-0.472077
0.280000,-0.471859
0.281000,-0.471641
0.282000,-0.471422
0.283000,-0.471203
0.284000,-0.470983
0.285000,-0.470761
0.286000,-0.470540
0.287000,-0.470317
0.288000,-0.470094
0.289000,-0.469870
0.290000,-0.469645
0.291000,-0.469419
0.292000,-0.469193
0.293000,-0.468966
0.294000,-0.468739
0.295000,-0.468510
0.296000,-0.468281
0.297000,-0.468051
0.298000,-0.467820
0.299000,-0.467589
0.300000,-0.467357
0.301000,-0.467124
0.302000,-0.466890
0.303000,-0.466656
0.304000,-0.466421
0.305000,-0.466185
0.306000,-0.465948
0.307000,-0.465711
0.308000,-0.465473
0.309000,-0.465234
0.310000,-0.464995
0.311000,-0.464754
0.312000,-0.464513
0.313000,-0.464272
0.314000,-0.464029
0.315000,-0.463786
0.316000,-0.463542
0.317000,-0.463297
0.318000,-0.463052
0.319000,-0.462806
0.320000,-0.462559
0.321000,-0.462311
0.322000,-0.462063
0.323000,-0.461814
0.324000,-0.461564
0.325000,-0.461314
0.326000,-0.461063
0.327000,-0.460811
0.328000,-0.460558
0.329000,-0.460305
0.330000,-0.460050
0.331000,-0.459795
0.332000,-0.459540
0.333000,-0.459284
0.334000,-0.459027
0.335000,-0.458769
0.336000,-0.458510
0.337000,-0.458251
0.338000,-0.457991
0.339000,-0.457731
0.340000,-0.457469
0.341000,-0.457207
0.342000,-0.456944
0.343000,-0.456681
0.344000,-0.456417
0.345000,-0.456152
0.346000,-0.455886
0.347000,-0.455619
0.348000,-0.455352
0.349000,-0.455084
0.350000,-0.454816
0.351000,-0.454546
0.352000,-0.454276
0.353000,-0.454006
0.354000,-0.453734
0.355000,-0.453462
0.356000,-0.453189
0.357000,-0.452916
0.358000,-0.452641
0.359000,-0.452366
0.360000,-0.452090
0.361000,-0.451814
0.362000,-0.451537
0.363000,-0.451259
0.364000,-0.450980
0.365000,-0.450701
0.366000,-0.450421
0.367000,-0.450140
0.368000,-0.449859
0.369000,-0.449576
0.370000,-0.449294
0.371000,-0.449010
0.372000,-0.448726
0.373000,-0.448441
0.374000,-0.448155
0.375000,-0.447869
0.376000,-0.447582
0.377000,-0.447294
0.378000,-0.447005
0.379000,-0.446716
0.380000,-0.446426
0.381000,-0.446135
0.382000,-0.445844
0.383000,-0.445552
0.384000,-0.445259
0.385000,-0.444966
0.386000,-0.444672
0.387000,-0.444377
0.388000,-0.444081
0.389000,-0.443785
0.390000,-0.443488
0.391000,-0.443190
0.392000,-0.442892
0.393000,-0.442593
0.394000,-0.442293
0.395000,-0.441992
0.396000,-0.441691
0.397000,-0.441390
0.398000,-0.441087
0.399000,-0.440784
0.400000,-0.440480
0.401000,-0.440175
0.402000,-0.439870
0.403000,-0.439564
0.404000,-0.439257
0.405000,-0.438950
0.406000,-0.438641
0.407000,-0.438333
0.408000,-0.438023
0.409000,-0.437713
0.410000,-0.437402
0.411000,-0.437090
0.412000,-0.436779
0.413000,-0.436465
0.414000,-0.436152
0.415000,-0.435837
0.416000,-0.435522
0.417000,-0.435206
0.418000,-0.434890
0.419000,-0.434573
0.420000,-0.434255
0.421000,-0.433937
0.422000,-0.433618
0.423000,-0.433298
0.424000,-0.432977
0.425000,-0.432656
0.426000,-0.432334
0.427000,-0.432012
0.428000,-0.431688
0.429000,-0.431365
0.430000,-0.431040
0.431000,-0.430714
0.432000,-0.430389
0.433000,-0.430062
0.434000,-0.429734
0.435000,-0.429407
0.436000,-0.429078
0.437000,-0.428748
0.438000,-0.428419
0.439000,-0.428088
0.440000,-0.427757
0.441000,-0.427425
0.442000,-0.427091
0.443000,-0.426758
0.444000,-0.426424
0.445000,-0.426090
0.446000,-0.425754
0.447000,-0.425418
0.448000,-0.425081
0.449000,-0.424744
0.450000,-0.424406
0.451000,-0.424067
0.452000,-0.423727
0.453000,-0.423387
0.454000,-0.423047
0.455000,-0.422705
0.456000,-0.422362
0.457000,-0.422020
0.458000,-0.421677
0.459000,-0.421332
0.460000,-0.420988
0.461000,-0.420643
0.462000,-0.420296
0.463000,-0.419949
